Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785385243,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385243,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385243,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385243,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385244,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385244,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385244,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385244,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385244,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385244,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385244,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385245,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385245,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385245,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385245,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385245,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385245,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385245,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385246,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385246,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385246,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385246,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385246,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385246,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385246,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385247,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385247,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385247,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385247,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385247,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385247,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385247,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385248,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385248,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385248,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385248,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385248,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385248,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385248,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385249,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385249,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385249,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385249,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385249,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385249,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385249,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385250,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385250,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385250,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385250,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385250,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385250,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385250,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385251,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385251,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385251,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385251,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385251,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385251,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385251,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385252,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385252,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385252,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385252,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385252,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385252,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385252,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385253,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385253,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385253,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385253,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385253,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385253,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385253,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385254,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385254,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385254,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385254,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385254,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385254,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385254,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385255,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385255,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385255,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385255,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385255,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385255,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385255,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385256,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385256,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385256,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385256,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385256,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385256,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385256,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385257,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385257,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385257,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385257,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385257,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385257,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385257,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385258,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385258,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385258,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385258,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385258,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385258,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385258,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385259,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385259,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385259,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385259,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385259,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385259,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385259,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385260,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385260,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385260,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385260,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385260,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385260,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385260,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385261,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385261,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385261,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385261,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385261,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385261,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385261,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385262,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385262,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385262,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385262,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385262,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385262,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385262,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385263,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385263,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385263,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385263,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385263,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385263,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385263,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385264,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385264,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385264,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385264,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385264,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385264,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385264,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385265,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385265,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385265,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385265,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385265,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385265,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385265,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385266,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
